property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_score
flat,,,3.62,15536.48,0,0,0,0.0,,2330.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.95,27500.0,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.8,21111.11,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.8,14470.28,0,0,0,0.0,New Property,1935.0,0,0,0,0,0,Furnished,15
flat,,,0.6,7957.56,0,0,0,0.0,New Property,754.0,0,0,0,0,0,Unfurnished,15
flat,,,1.1,12415.35,0,0,0,0.0,New Property,886.0,0,0,0,0,0,Furnished,15
flat,,,1.25,20833.33,0,0,0,0.0,New Property,600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.05,10000.0,0,0,0,0.0,New Property,1050.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.25,8333.33,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Unfurnished,15
flat,,,3.25,20967.74,0,0,0,0.0,New Property,1550.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.9,29545.45,0,0,0,0.0,,1320.0,0,0,0,0,0,Unfurnished,15
flat,,,2.47,11488.37,0,0,0,0.0,New Property,2150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.05,16944.44,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Furnished,15
flat,,,5.75,29517.45,0,0,0,0.0,,1948.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.25,16129.03,0,0,0,0.0,New Property,2015.0,0,0,0,0,0,Furnished,15
flat,,,1.25,7987.22,0,0,0,0.0,New Property,1565.0,0,0,0,0,0,Semi-Furnished,8
flat,,,9.0,28846.15,0,0,0,0.0,New Property,3120.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.5,19902.02,0,0,0,0.0,,3266.0,0,0,0,0,0,Furnished,15
flat,,,1.7,16472.87,0,0,0,0.0,New Property,1032.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.3,12253.6,0,0,0,0.0,New Property,1877.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.65,5220.88,0,0,0,0.0,,1245.0,0,0,0,0,0,Unfurnished,15
flat,,,2.65,11209.81,0,0,0,0.0,New Property,2364.0,0,0,0,0,0,Furnished,15
flat,,,1.6,14638.61,0,0,0,0.0,New Property,1093.0,0,0,0,0,0,Semi-Furnished,8
flat,,,8.0,32362.46,0,0,0,0.0,New Property,2472.0,0,0,0,0,0,Furnished,15
flat,,,3.75,18750.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.65,18996.42,0,0,0,0.0,New Property,1395.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.6,10434.78,0,0,0,0.0,New Property,575.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.55,8148.15,0,0,0,0.0,New Property,675.0,0,0,0,0,0,Unfurnished,15
flat,,,6.0,18018.02,0,0,0,0.0,New Property,3330.0,0,0,0,0,0,Furnished,15
flat,,,3.0,11111.11,0,0,0,0.0,New Property,2700.0,0,0,0,0,0,Furnished,15
flat,,,0.18,3333.33,0,0,0,0.0,New Property,540.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.99,17957.96,0,0,0,0.0,New Property,1665.0,0,0,0,0,0,Unfurnished,15
flat,,,1.3,9420.29,0,0,0,0.0,New Property,1380.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.45,12760.42,0,0,0,0.0,New Property,1920.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,16666.67,0,0,0,0.0,New Property,2700.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.25,19318.18,0,0,0,0.0,New Property,2200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.55,11340.21,0,0,0,0.0,New Property,485.0,0,0,0,0,0,Unfurnished,15
flat,,,0.9,15901.06,0,0,0,0.0,New Property,566.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,26470.59,0,0,0,0.0,New Property,1700.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.75,14473.68,0,0,0,0.0,,1900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.23,12199.12,0,0,0,0.0,New Property,1828.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.45,12564.1,0,0,0,0.0,New Property,1950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.4,11570.25,0,0,0,0.0,New Property,1210.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,17482.52,0,0,0,0.0,New Property,1430.0,0,0,0,0,0,Unfurnished,15
flat,,,1.05,14150.94,0,0,0,0.0,New Property,742.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,14450.87,0,0,0,0.0,New Property,865.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,15243.9,0,0,0,0.0,New Property,1640.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.54,4282.32,0,0,0,0.0,New Property,1261.0,0,0,0,0,0,Unfurnished,15
flat,,,2.94,17510.42,0,0,0,0.0,New Property,1679.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,14705.88,0,0,0,0.0,New Property,850.0,0,0,0,0,0,Unfurnished,15
flat,,,1.65,19457.55,0,0,0,0.0,New Property,848.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.05,11302.48,0,0,0,0.0,New Property,929.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.92,12834.22,0,0,0,0.0,New Property,1496.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.67,38835.98,0,0,0,0.0,New Property,945.0,0,0,0,0,0,Unfurnished,15
flat,,,0.73,9931.97,0,0,0,0.0,New Property,735.0,0,0,0,0,0,Unfurnished,15
flat,,,1.6,13479.36,0,0,0,0.0,New Property,1187.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.25,23684.21,0,0,0,0.0,New Property,950.0,0,0,0,0,0,Unfurnished,15
flat,,,3.0,13953.49,0,0,0,0.0,New Property,2150.0,0,0,0,0,0,Unfurnished,15
flat,,,2.15,13030.3,0,0,0,0.0,New Property,1650.0,0,0,0,0,0,Unfurnished,15
flat,,,5.0,20408.16,0,0,0,0.0,,2450.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,13529.41,0,0,0,0.0,New Property,1700.0,0,0,0,0,0,Furnished,15
flat,,,2.0,13333.33,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,17241.38,0,0,0,0.0,New Property,1450.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.15,10454.55,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Unfurnished,15
flat,,,1.4,10248.9,0,0,0,0.0,New Property,1366.0,0,0,0,0,0,Furnished,15
flat,,,3.5,14830.51,0,0,0,0.0,,2360.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,15384.62,0,0,0,0.0,New Property,2600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,15.5,20945.95,0,0,0,0.0,New Property,7400.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,14520.2,0,0,0,0.0,,1584.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.25,20465.99,0,0,0,0.0,New Property,1588.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.85,8095.24,0,0,0,0.0,New Property,1050.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,13103.04,0,0,0,0.0,,1679.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.7,33687.94,0,0,0,0.0,,1692.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.6,8955.22,0,0,0,0.0,New Property,670.0,0,0,0,0,0,Unfurnished,15
flat,,,0.5,25000.0,0,0,0,0.0,New Property,200.0,0,0,0,0,0,Furnished,15
flat,,,0.45,4500.0,0,0,0,0.0,New Property,1000.0,0,0,0,0,0,Unfurnished,15
flat,,,1.41,9306.93,0,0,0,0.0,,1515.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.35,5932.2,0,0,0,0.0,New Property,590.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.69,12028.47,0,0,0,0.0,,1405.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.48,7384.62,0,0,0,0.0,New Property,650.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.0,19230.77,0,0,0,0.0,New Property,2600.0,0,0,0,0,0,Unfurnished,15
flat,,,0.99,6325.88,0,0,0,0.0,New Property,1565.0,0,0,0,0,0,Unfurnished,15
flat,,,6.25,29069.77,0,0,0,0.0,New Property,2150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.85,7522.12,0,0,0,0.0,New Property,1130.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.25,17195.77,0,0,0,0.0,New Property,1890.0,0,0,0,0,0,Furnished,15
flat,,,2.38,9786.18,0,0,0,0.0,,2432.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.38,6859.21,0,0,0,0.0,New Property,554.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.55,19540.23,0,0,0,0.0,,1305.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.55,5612.24,0,0,0,0.0,New Property,980.0,0,0,0,0,0,Unfurnished,15
flat,,,0.28,4827.59,0,0,0,0.0,New Property,580.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.85,15040.65,0,0,0,0.0,New Property,1230.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,5294.37,0,0,0,0.0,New Property,2361.0,0,0,0,0,0,Unfurnished,15
flat,,,1.7,8900.52,0,0,0,0.0,New Property,1910.0,0,0,0,0,0,Unfurnished,15
flat,,,4.9,30993.04,0,0,0,0.0,,1581.0,0,0,0,0,0,Semi-Furnished,8
flat,,,15.0,28846.15,0,0,0,0.0,New Property,5200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.8,21875.0,0,0,0,0.0,New Property,1280.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.25,17578.12,0,0,0,0.0,New Property,1280.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.65,13589.74,0,0,0,0.0,New Property,1950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.05,26114.65,0,0,0,0.0,New Property,785.0,0,0,0,0,0,Semi-Furnished,8
flat,,,26.0,24074.07,0,0,0,0.0,New Property,10800.0,0,0,0,0,0,Unfurnished,15
flat,,,0.35,10542.17,0,0,0,0.0,New Property,332.0,0,0,0,0,0,Unfurnished,15
flat,,,1.8,10563.38,0,0,0,0.0,New Property,1704.0,0,0,0,0,0,Unfurnished,15
flat,,,1.8,10928.96,0,0,0,0.0,New Property,1647.0,0,0,0,0,0,Furnished,15
flat,,,3.5,21084.34,0,0,0,0.0,,1660.0,0,0,0,0,0,Unfurnished,15
flat,,,1.95,12786.89,0,0,0,0.0,New Property,1525.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.36,11960.13,0,0,0,0.0,New Property,301.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.25,11160.71,0,0,0,0.0,New Property,1120.0,0,0,0,0,0,Furnished,15
flat,,,2.8,10967.49,0,0,0,0.0,New Property,2553.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.2,31746.03,0,0,0,0.0,,1323.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.92,4444.44,0,0,0,0.0,New Property,2070.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.75,13888.89,0,0,0,0.0,New Property,2700.0,0,0,0,0,0,Unfurnished,15
flat,,,11.0,26047.83,0,0,0,0.0,,4223.0,0,0,0,0,0,Furnished,15
flat,,,1.3,12025.9,0,0,0,0.0,New Property,1081.0,0,0,0,0,0,Furnished,15
flat,,,1.75,9333.33,0,0,0,0.0,New Property,1875.0,0,0,0,0,0,Unfurnished,15
flat,,,6.5,19877.68,0,0,0,0.0,,3270.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.0,12642.23,0,0,0,0.0,New Property,791.0,0,0,0,0,0,Unfurnished,15
flat,,,3.2,16824.4,0,0,0,0.0,,1902.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.95,13087.25,0,0,0,0.0,New Property,1490.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.5,23333.33,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.53,20105.12,0,0,0,0.0,,761.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.45,20416.67,0,0,0,0.0,New Property,1200.0,0,0,0,0,0,Furnished,15
flat,,,0.48,7868.85,0,0,0,0.0,New Property,610.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.5,22579.03,0,0,0,0.0,,1993.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.4,15813.95,0,0,0,0.0,New Property,2150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.52,15750.0,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.75,10144.93,0,0,0,0.0,New Property,1725.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.04,15983.18,0,0,0,0.0,,1902.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,11029.41,0,0,0,0.0,New Property,1360.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.9,16379.31,0,0,0,0.0,New Property,1160.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.4,13994.17,0,0,0,0.0,New Property,1715.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.415,13787.38,0,0,0,0.0,New Property,301.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.51,7906.98,0,0,0,0.0,New Property,645.0,0,0,0,0,0,Unfurnished,15
flat,,,4.7,23255.81,0,0,0,0.0,,2021.0,0,0,0,0,0,Unfurnished,15
flat,,,7.0,35000.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Furnished,15
flat,,,0.12,6000.0,0,0,0,0.0,New Property,200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.84,21942.86,0,0,0,0.0,,1750.0,0,0,0,0,0,Unfurnished,15
flat,,,2.0,14054.81,0,0,0,0.0,New Property,1423.0,0,0,0,0,0,Unfurnished,15
flat,,,2.75,14864.86,0,0,0,0.0,New Property,1850.0,0,0,0,0,0,Furnished,15
flat,,,3.05,17202.48,0,0,0,0.0,New Property,1773.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.2,16410.26,0,0,0,0.0,New Property,1950.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.85,15907.14,0,0,0,0.0,New Property,1163.0,0,0,0,0,0,Unfurnished,15
flat,,,2.19,18250.0,0,0,0,0.0,New Property,1200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.35,8704.06,0,0,0,0.0,New Property,1551.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.55,14338.58,0,0,0,0.0,New Property,1081.0,0,0,0,0,0,Unfurnished,15
flat,,,3.0,16666.67,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Unfurnished,15
flat,,,20.29,117965.12,0,0,0,0.0,New Property,1720.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.2,23333.33,0,0,0,0.0,New Property,1800.0,0,0,0,0,0,Furnished,15
flat,,,1.6,13805.0,0,0,0,0.0,New Property,1159.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.9,16307.35,0,0,0,0.0,New Property,3618.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.75,12864.49,0,0,0,0.0,New Property,583.0,0,0,0,0,0,Furnished,15
flat,,,2.2,14221.07,0,0,0,0.0,New Property,1547.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.54,13508.77,0,0,0,0.0,New Property,1140.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.3,25566.81,0,0,0,0.0,New Property,2073.0,0,0,0,0,0,Unfurnished,15
flat,,,7.25,43491.3,0,0,0,0.0,New Property,1667.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.75,20149.25,0,0,0,0.0,New Property,3350.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.85,15416.67,0,0,0,0.0,New Property,1200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.95,16019.42,0,0,0,0.0,New Property,3090.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.0,23333.33,0,0,0,0.0,New Property,3000.0,0,0,0,0,0,Unfurnished,15
flat,,,3.7,14105.99,0,0,0,0.0,,2623.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.25,10365.85,0,0,0,0.0,New Property,4100.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.0,9569.38,0,0,0,0.0,New Property,2090.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,15032.68,0,0,0,0.0,,1530.0,0,0,0,0,0,Unfurnished,15
flat,,,1.5,9848.98,0,0,0,0.0,New Property,1523.0,0,0,0,0,0,Furnished,15
flat,,,0.82,10649.35,0,0,0,0.0,New Property,770.0,0,0,0,0,0,Unfurnished,15
flat,,,6.1,17967.6,0,0,0,0.0,,3395.0,0,0,0,0,0,Unfurnished,15
flat,,,2.25,12458.47,0,0,0,0.0,New Property,1806.0,0,0,0,0,0,Unfurnished,15
flat,,,7.71,32125.0,0,0,0,0.0,New Property,2400.0,0,0,0,0,0,Furnished,15
flat,,,4.5,14062.5,0,0,0,0.0,New Property,3200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.5,16826.92,0,0,0,0.0,,2080.0,0,0,0,0,0,Unfurnished,15
flat,,,1.4,20143.88,0,0,0,0.0,New Property,695.0,0,0,0,0,0,Unfurnished,15
flat,,,1.85,9685.86,0,0,0,0.0,New Property,1910.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.2,4000.0,0,0,0,0.0,New Property,500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.1,17691.66,0,0,0,0.0,New Property,1187.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.7,20731.71,0,0,0,0.0,New Property,820.0,0,0,0,0,0,Unfurnished,15
flat,,,0.5,10309.28,0,0,0,0.0,New Property,485.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.3,10038.61,0,0,0,0.0,New Property,1295.0,0,0,0,0,0,Unfurnished,15
flat,,,2.25,14450.87,0,0,0,0.0,New Property,1557.0,0,0,0,0,0,Unfurnished,15
flat,,,3.9,19117.65,0,0,0,0.0,New Property,2040.0,0,0,0,0,0,Unfurnished,15
flat,,,2.8,24911.03,0,0,0,0.0,New Property,1124.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,13034.41,0,0,0,0.0,New Property,1918.0,0,0,0,0,0,Furnished,15
flat,,,4.5,19463.67,0,0,0,0.0,New Property,2312.0,0,0,0,0,0,Furnished,15
flat,,,3.3,13947.59,0,0,0,0.0,,2366.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.7,11494.25,0,0,0,0.0,New Property,609.0,0,0,0,0,0,Unfurnished,15
flat,,,2.08,11885.71,0,0,0,0.0,New Property,1750.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.7,7777.78,0,0,0,0.0,New Property,900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.0,24000.0,0,0,0,0.0,New Property,2500.0,0,0,0,0,0,Furnished,15
flat,,,3.25,12820.51,0,0,0,0.0,New Property,2535.0,0,0,0,0,0,Furnished,15
flat,,,2.97,15269.92,0,0,0,0.0,,1945.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.6,25134.65,0,0,0,0.0,New Property,2228.0,0,0,0,0,0,Unfurnished,15
flat,,,6.8,24268.38,0,0,0,0.0,,2802.0,0,0,0,0,0,Unfurnished,15
flat,,,1.79,11076.73,0,0,0,0.0,New Property,1616.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.0,24838.55,0,0,0,0.0,New Property,2013.0,0,0,0,0,0,Furnished,15
flat,,,0.778,9464.72,0,0,0,0.0,New Property,822.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.85,41802.39,0,0,0,0.0,,921.0,0,0,0,0,0,Unfurnished,15
flat,,,17.0,65814.94,0,0,0,0.0,New Property,2583.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.65,17222.22,0,0,0,0.0,New Property,2700.0,0,0,0,0,0,Unfurnished,15
flat,,,1.2,20338.98,0,0,0,0.0,New Property,590.0,0,0,0,0,0,Unfurnished,15
flat,,,2.05,15648.85,0,0,0,0.0,,1310.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.25,12376.24,0,0,0,0.0,,1010.0,0,0,0,0,0,Unfurnished,15
flat,,,2.61,13050.0,0,0,0,0.0,New Property,2000.0,0,0,0,0,0,Furnished,15
flat,,,3.0,12244.9,0,0,0,0.0,New Property,2450.0,0,0,0,0,0,Furnished,15
flat,,,9.5,15833.33,0,0,0,0.0,New Property,6000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.15,9583.33,0,0,0,0.0,,1200.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.6,17333.33,0,0,0,0.0,New Property,1500.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.35,19230.77,0,0,0,0.0,,2262.0,0,0,0,0,0,Unfurnished,15
flat,,,7.5,23148.15,0,0,0,0.0,New Property,3240.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.2,12352.94,0,0,0,0.0,New Property,3400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.0,6410.26,0,0,0,0.0,New Property,1560.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,5841.12,0,0,0,0.0,New Property,2140.0,0,0,0,0,0,Semi-Furnished,8
flat,,,5.75,18590.37,0,0,0,0.0,New Property,3093.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.45,13073.64,0,0,0,0.0,New Property,1874.0,0,0,0,0,0,Unfurnished,15
flat,,,0.655,5000.0,0,0,0,0.0,,1310.0,0,0,0,0,0,Semi-Furnished,8
flat,,,6.2,21693.49,0,0,0,0.0,,2858.0,0,0,0,0,0,Unfurnished,15
flat,,,0.59,15051.02,0,0,0,0.0,New Property,392.0,0,0,0,0,0,Furnished,15
flat,,,0.25,4545.45,0,0,0,0.0,New Property,550.0,0,0,0,0,0,Unfurnished,15
flat,,,0.28,3733.33,0,0,0,0.0,New Property,750.0,0,0,0,0,0,Furnished,15
flat,,,3.65,20551.8,0,0,0,0.0,New Property,1776.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.2,4237.29,0,0,0,0.0,New Property,472.0,0,0,0,0,0,Furnished,15
flat,,,1.8,24896.27,0,0,0,0.0,New Property,723.0,0,0,0,0,0,Furnished,15
flat,,,1.5,23809.52,0,0,0,0.0,New Property,630.0,0,0,0,0,0,Unfurnished,15
flat,,,1.05,10396.04,0,0,0,0.0,,1010.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.85,11562.5,0,0,0,0.0,New Property,1600.0,0,0,0,0,0,Furnished,15
flat,,,0.79,12640.0,0,0,0,0.0,New Property,625.0,0,0,0,0,0,Furnished,15
flat,,,1.8,12032.09,0,0,0,0.0,,1496.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.32,13821.99,0,0,0,0.0,,955.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.75,19097.22,0,0,0,0.0,New Property,1440.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.5,10526.32,0,0,0,0.0,New Property,1425.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.67,22691.93,0,0,0,0.0,New Property,2058.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.3,10869.57,0,0,0,0.0,New Property,1196.0,0,0,0,0,0,Unfurnished,15
flat,,,1.0,5899.71,0,0,0,0.0,New Property,1695.0,0,0,0,0,0,,0
flat,,,2.55,23181.82,0,0,0,0.0,New Property,1100.0,0,0,0,0,0,Furnished,15
flat,,,0.45,7601.35,0,0,0,0.0,New Property,592.0,0,0,0,0,0,Unfurnished,15
flat,,,3.6,14693.88,0,0,0,0.0,New Property,2450.0,0,0,0,0,0,Unfurnished,15
flat,,,0.4,11235.96,0,0,0,0.0,New Property,356.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,11563.37,0,0,0,0.0,New Property,1081.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.89,13152.4,0,0,0,0.0,New Property,1437.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.2,14569.54,0,0,0,0.0,New Property,1510.0,0,0,0,0,0,Furnished,15
flat,,,1.7,9855.07,0,0,0,0.0,,1725.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.5,13513.51,0,0,0,0.0,New Property,370.0,0,0,0,0,0,Furnished,15
flat,,,0.966,11568.86,0,0,0,0.0,New Property,835.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.25,8620.69,0,0,0,0.0,New Property,1450.0,0,0,0,0,0,Furnished,15
flat,,,3.68,16000.0,0,0,0,0.0,,2300.0,0,0,0,0,0,Semi-Furnished,8
flat,,,4.0,23529.41,0,0,0,0.0,New Property,1700.0,0,0,0,0,0,Semi-Furnished,8
flat,,,8.5,27366.39,0,0,0,0.0,New Property,3106.0,0,0,0,0,0,Unfurnished,15
flat,,,1.61,14185.02,0,0,0,0.0,New Property,1135.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.4,20869.57,0,0,0,0.0,New Property,1150.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.25,4464.29,0,0,0,0.0,New Property,560.0,0,0,0,0,0,Unfurnished,15
flat,,,1.15,11991.66,0,0,0,0.0,New Property,959.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.1,15714.29,0,0,0,0.0,New Property,700.0,0,0,0,0,0,Unfurnished,15
flat,,,2.65,18928.57,0,0,0,0.0,New Property,1400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,3.99,17347.83,0,0,0,0.0,New Property,2300.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.15,10150.04,0,0,0,0.0,New Property,1133.0,0,0,0,0,0,Unfurnished,15
flat,,,0.179,4475.0,0,0,0,0.0,New Property,400.0,0,0,0,0,0,Semi-Furnished,8
flat,,,1.76,11450.88,0,0,0,0.0,New Property,1537.0,0,0,0,0,0,Unfurnished,15
flat,,,2.3,12105.26,0,0,0,0.0,New Property,1900.0,0,0,0,0,0,Unfurnished,15
flat,,,1.25,9245.56,0,0,0,0.0,New Property,1352.0,0,0,0,0,0,Furnished,15
flat,,,1.6,10322.58,0,0,0,0.0,New Property,1550.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.6,13763.9,0,0,0,0.0,New Property,1889.0,0,0,0,0,0,Semi-Furnished,8
flat,,,0.69,10313.9,0,0,0,0.0,New Property,669.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.45,37250.0,0,0,0,0.0,,2000.0,0,0,0,0,0,Semi-Furnished,8
flat,,,7.5,166666.67,0,0,0,0.0,New Property,450.0,0,0,0,0,0,Furnished,15
flat,,,2.6,13684.21,0,0,0,0.0,New Property,1900.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.5,17006.8,0,0,0,0.0,,1470.0,0,0,0,0,0,Furnished,15
flat,,,0.85,14214.05,0,0,0,0.0,New Property,598.0,0,0,0,0,0,Semi-Furnished,8
flat,,,2.3,19166.67,0,0,0,0.0,New Property,1200.0,0,0,0,0,0,Unfurnished,15
flat,,,2.1,10547.46,0,0,0,0.0,New Property,1991.0,0,0,0,0,0,Unfurnished,15
flat,,,46.0,182178.22,0,0,0,0.0,New Property,2525.0,0,0,0,0,0,Semi-Furnished,8
