property_type,society,sector,price,built_up_area,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,study_room,servant_room,store_room,pooja_room,others,furnishing_type,luxury_score
flat, Central Park III Cerise Suites,,2.7,1220.0,22131.15,3,0,0,26.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, Ashok Vihar Phase 3 Extension,89,1.96,1267.0,15469.61,2,0,0,30.0,Under Construction,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Signature Global City 92 Phase 2,81,1.87,1250.0,14960.0,3,0,0,26.0,Under Construction,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ambience Creacions,92,1.2,1010.0,11881.19,2,0,0,3.0,Old Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Manor One Kashish ,49,4.4,2000.0,22000.0,3,0,0,15.0,Old Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Ashiana Anmol,7,1.2,1100.0,10909.09,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, ,79,1.79,1557.0,11496.47,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ILD Grand,79,2.0,1468.0,13623.98,2,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, JMS The Majestic,89,1.7,1605.0,10591.9,2,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, M3M Antalya Hills Phase I,85,1.95,860.0,22674.42,2,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, SS L,69,3.3,1900.0,17368.42,4,0,0,12.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Godrej Frontier Gurgaon,89,3.0,1681.0,17846.52,3,0,0,11.0,Under Construction,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Budhera Gurgaon,92,1.2,1498.0,8010.68,2,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Ambience Creacions,8,0.65,900.0,7222.22,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Puri Emerald Bay,,3.7,500.0,74000.0,1,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ,54,20.0,3175.0,62992.13,4,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, M3M,86,2.25,1480.0,15202.7,3,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Godrej Air,95,0.65,608.0,10690.79,2,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Phase 4 DLF Gurgaon,63,3.0,2114.0,14191.11,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Mapsko Casa Bella,76,3.62,2330.0,15536.48,3,0,0,31.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Central Park 2,,4.95,1800.0,27500.0,5,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Ashiana The Center Court ,,3.8,1800.0,21111.11,4,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, M2K Olive Green Floors,48,2.8,1935.0,14470.28,3,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Ardee City,85,2.0,1400.0,14285.71,2,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Godrej Aristocrat,4,0.6,754.0,7957.56,3,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, CHD Avenue 71,79,1.1,886.0,12415.35,2,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Whiteland The ASPEN,37,1.25,600.0,20833.33,2,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Signature Global City 93,83,1.05,1050.0,10000.0,2,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Puri Diplomatic Residences,57,1.25,1500.0,8333.33,3,0,0,6.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Microtek Greenburg,51,3.25,1550.0,20967.74,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, M3M Capital,37,3.9,1320.0,29545.45,3,0,0,31.0,Under Construction,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Pyramid Inf,99,2.47,2150.0,11488.37,3,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, DLF Regency Park 1,52,3.05,1800.0,16944.44,4,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Pyramid Heights,36,5.75,1948.0,29517.45,3,0,0,30.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,52,3.25,2015.0,16129.03,4,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Signature Global City 93,92,1.25,1565.0,7987.22,3,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Sushant Lok,,9.0,3120.0,28846.15,4,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Santur Aspira,89,6.5,3266.0,19902.02,4,0,0,31.0,Under Construction,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Conscient Heritage Max,82,1.7,1032.0,16472.87,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat,  ,82,2.3,1877.0,12253.6,3,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, DLF Privana West,103,0.65,1245.0,5220.88,2,0,0,11.0,Old Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Oxirich Ch,90,2.65,2364.0,11209.81,4,0,0,17.0,New Property,0,0,1,1,0,Furnished,0.6923076923076923
flat, Jyoti Park,32,1.6,1093.0,14638.61,2,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Rof Ananda,53,8.0,2472.0,32362.46,3,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Signature Global City 37D,89,3.75,2000.0,18750.0,3,0,0,28.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Tulip Garden,65,2.65,1395.0,18996.42,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Smartworld Orchard,81,2.4,1810.0,13259.67,3,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Bestech Park View Spa,31,2.34,2311.0,10125.49,3,0,0,17.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, M3M Paragon 57,,0.46,720.0,6388.89,2,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Sushant Lok-I,106,1.35,1385.0,9747.29,2,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Civil L,86,2.25,1000.0,22500.0,3,0,0,9.0,New Property,0,0,0,0,0,Furnished,0.3076923076923077
flat, Group Silverglades The Melia,83,1.52,1200.0,12666.67,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Maruti Vihar Colony,31,5.5,3000.0,18333.33,5,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Suncity Avenue 102,,3.5,2700.0,12962.96,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Unitech Deerwood,92,0.55,1320.0,4166.67,2,2,3,13.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, lndependent Floors at DLF City Phase I II and III,62,4.1,1260.0,32539.68,3,0,0,27.0,Under Construction,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ramprastha The Skyz,36,1.96,697.0,28120.52,2,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Adani Samsara,92,1.85,1200.0,15416.67,3,0,0,4.0,Old Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Ansal API Esencia,68,2.25,1582.0,14222.5,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Spaze Apotel,,7.7,1899.0,40547.66,4,0,0,30.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, M3M Capital,23,9.0,2500.0,36000.0,3,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Ireo The Corridors,103,1.58,1481.0,10668.47,2,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, DLF Amaltas Drive,,4.1,2000.0,20500.0,4,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Unitech Uniworld Garden II,69,2.4,1578.0,15209.13,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, DLF Dlf Galleria,92,2.5,2241.0,11155.73,4,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, M3M Heights,71,1.05,744.0,14112.9,0,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Unitech Woodstock Floors,36,1.25,750.0,16666.67,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ansal Heights,48,2.0,1140.0,17543.86,3,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, GLS Avenue 51,76,7.15,3300.0,21666.67,4,0,0,29.0,Under Construction,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, M3M Antalya Hills Phase I,71,2.5,1611.0,15518.31,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Signature Global City 93,86,1.0,1360.0,7352.94,2,0,0,7.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Ram Shanti Apartment,70,46.0,2525.0,182178.22,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Smart World Gems,82,1.05,929.0,11302.48,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Conscient PARQ,93,1.92,1496.0,12834.22,3,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Bestech Park View Grand Spa ,39,3.67,945.0,38835.98,3,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Coban,95,0.73,735.0,9931.97,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, GODREJ ZENITH,74,1.6,1187.0,13479.36,1,0,0,10.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Signature Global City 81,74,2.25,950.0,23684.21,0,0,0,15.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Signature Global City 92,52,2.5,2386.0,10477.79,3,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Godrej Aristocrat,95,3.0,2150.0,13953.49,4,0,0,17.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, New Colony ,92,2.15,1650.0,13030.3,4,0,0,6.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, M3M Antalya Hills Phase II,63,5.0,2450.0,20408.16,3,0,0,30.0,Under Construction,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Godrej Aria,84,2.3,1700.0,13529.41,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Vatika Seven Elements,84,2.0,1500.0,13333.33,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, SS The Leaf,55,2.5,1450.0,17241.38,4,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Tulip Violet,69,1.15,1100.0,10454.55,2,0,0,27.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, GODREJ ZENITH,107,1.4,1366.0,10248.9,2,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Raheja Navodaya,71,3.5,2360.0,14830.51,3,0,0,30.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, ,,4.0,2600.0,15384.62,4,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Breez Global Heights,112,15.5,7400.0,20945.95,5,0,0,0.0,New Property,0,0,0,0,0,Furnished,0.6153846153846154
flat, ,79,2.3,1584.0,14520.2,3,0,0,1.0,Old Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Microtek Greenburg,84,3.25,1588.0,20465.99,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Ramsons Kshitij,5,0.85,1050.0,8095.24,2,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Anant Raj Estate,79,2.2,1679.0,13103.04,3,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, ,106,5.7,1692.0,33687.94,4,0,0,28.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Whiteland Aspen One,37,0.6,670.0,8955.22,2,0,0,12.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Block C Sushant Lok Phase 1,,0.45,1000.0,4500.0,3,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Parsvnath Green Ville,,1.41,1515.0,9306.93,3,0,0,4.0,Old Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Godrej Air,,0.35,590.0,5932.2,2,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Arawali Homes 2,33,1.69,1405.0,12028.47,2,0,0,16.0,Old Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Signature Global City 79B 1,7,0.48,650.0,7384.62,2,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Signature Global City 37D,,5.0,2600.0,19230.77,5,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Palam Vihar Gurgaon,92,0.99,1565.0,6325.88,3,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Mapsko Paradise,66,6.25,2150.0,29069.77,3,0,0,29.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Rail Vihar,,0.85,1130.0,7522.12,2,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Orchid Island,,3.25,1890.0,17195.77,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Signature Global DE LUXE DXP,55,2.38,2432.0,9786.18,3,0,0,4.0,Old Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Pareena,,0.38,554.0,6859.21,2,0,0,16.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, ,63,2.55,1305.0,19540.23,3,0,0,2.0,Old Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Estate 360,,0.55,980.0,5612.24,2,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Green Homes,105,0.28,580.0,4827.59,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Ansal Heights,32,1.85,1230.0,15040.65,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Vipul World,107,1.25,2361.0,5294.37,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Parsvnath Exotica,89,1.7,1910.0,8900.52,3,0,0,13.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, South City 2,108,4.9,1581.0,30993.04,4,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, GODREJ ZENITH,30,15.0,5200.0,28846.15,5,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Vatika INXT Floors,104,2.8,1280.0,21875.0,3,0,0,26.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Vatika Seven Lamps,79,2.25,1280.0,17578.12,3,0,0,12.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Ansal Estella,67,2.65,1950.0,13589.74,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, DLF New Town Heights 1,61,2.05,785.0,26114.65,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Central Park Flower Valley Flam,42,26.0,10800.0,24074.07,5,0,0,25.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, GODREJ ZENITH,92,1.8,1704.0,10563.38,4,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Emaar Emerald Estate,104,1.8,1647.0,10928.96,3,0,0,17.0,New Property,0,0,0,0,0,Furnished,0.38461538461538464
flat, Bestech Park View Ananda,103,3.5,1660.0,21084.34,2,0,0,28.0,Under Construction,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Raheja Atlantis,84,1.95,1525.0,12786.89,4,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Breez Global Heights,36,1.25,1120.0,11160.71,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Paras Dews,37,2.8,2553.0,10967.49,4,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, DLF Skycourt,111,4.2,1323.0,31746.03,3,0,0,30.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, SS Cendana,95,0.92,2070.0,4444.44,3,0,0,20.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat,  32A,52,3.75,2700.0,13888.89,4,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Gurgaon,106,11.0,4223.0,26047.83,4,0,0,26.0,Old Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Ansal Heights,36,1.3,1081.0,12025.9,3,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, ,90,1.75,1875.0,9333.33,3,0,0,5.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, The Serenas,69,6.5,3270.0,19877.68,4,0,0,6.0,Old Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Signature Global City 92,67,1.0,791.0,12642.23,2,0,0,15.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Tashee Orion Galaxy,79,3.2,1902.0,16824.4,3,0,0,2.0,Old Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Nimai Place,93,1.7,1450.0,11724.14,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Max Estate 361,79,1.95,1490.0,13087.25,3,0,0,23.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Huda  ,55,3.5,1500.0,23333.33,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Indiabulls Centrum Park,37,1.53,761.0,20105.12,2,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Palam Vihar,73,2.45,1200.0,20416.67,3,3,0,3.0,New Property,0,0,1,0,0,Unfurnished,0.46153846153846156
flat, Tulip Violet,35,0.48,610.0,7868.85,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Sare Petioles,49,4.5,1993.0,22579.03,3,0,0,3.0,Old Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, M3M Broadway,33,2.25,1000.0,22500.0,2,0,0,10.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Signature Global Park 4 and 5,70,3.4,2150.0,15813.95,3,0,0,6.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Ashiana Silver Crest,80,2.52,1600.0,15750.0,3,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Whiteland Aspen One,84,1.75,1725.0,10144.93,3,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat,  ,79,3.04,1902.0,15983.18,3,0,0,27.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Trehan One Good Earth,81,1.5,1360.0,11029.41,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Ansal Height 86,,1.9,1160.0,16379.31,2,0,0,2.0,New Property,0,0,0,1,0,Semi-Furnished,0.2
flat, Godrej Vrikshya,110,2.4,1715.0,13994.17,2,0,0,9.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Vatika INXT Emilia Floors,4,0.51,645.0,7906.98,2,0,0,6.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Signature Global City 93,49,4.7,2021.0,23255.81,3,0,0,30.0,Under Construction,0,0,0,0,0,Unfurnished,0.46153846153846156
flat,  ,48,7.0,2000.0,35000.0,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, M3M Corner Walk,89,3.84,1750.0,21942.86,3,0,0,26.0,Under Construction,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, M3M Corner Walk,89,2.0,1423.0,14054.81,3,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Ram Shanti Apartment,83,2.75,1850.0,14864.86,3,0,0,13.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Ramprasta AWHO,49,3.05,1773.0,17202.48,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Sare Green Parc,77,3.2,1950.0,16410.26,4,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Birla Navya,33,1.85,1163.0,15907.14,2,0,0,19.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Sihi Village ,63,2.19,1200.0,18250.0,3,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, SS L,79,1.35,1551.0,8704.06,3,0,0,11.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Huda Sector ,36,1.55,1081.0,14338.58,2,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Unitech Sunbreeze,57,3.0,1800.0,16666.67,3,0,0,2.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, M3M Woodshire,91,2.2,1930.0,11398.96,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Pyramid Alban,83,20.29,1720.0,117965.12,3,0,0,4.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Sweta Central Park,,1.75,1200.0,14583.33,3,0,0,27.0,Under Construction,0,0,0,0,0,Unfurnished,0.3076923076923077
flat, Experion W,32,4.2,1800.0,23333.33,4,0,0,8.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, ,79,1.6,1159.0,13805.0,2,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, SS L,,5.9,3618.0,16307.35,4,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, ,36,0.75,583.0,12864.49,2,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Godrej 101,79,2.2,1547.0,14221.07,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Elan The Presidential,82,1.54,1140.0,13508.77,3,0,0,15.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Imperia Shopp,108,5.3,2073.0,25566.81,3,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Birla Navya,59,7.25,1667.0,43491.3,3,0,0,3.0,New Property,0,0,0,0,0,Semi-Furnished,0.27692307692307694
flat, Phase 1 DLF,,2.0,1300.0,15384.62,5,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Palam Vihar Extension,72,6.75,3350.0,20149.25,4,0,0,0.0,New Property,0,1,1,1,0,Semi-Furnished,0.8153846153846154
flat, The Golden City Floors,72,1.85,1200.0,15416.67,2,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Patel Nagar,22,4.95,3090.0,16019.42,3,0,0,1.0,New Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Godrej Nature Plus,,7.0,3000.0,23333.33,3,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Krishna Colony,37,3.7,2623.0,14105.99,3,0,0,7.0,Old Property,0,0,0,0,0,Semi-Furnished,0.4307692307692308
flat, Gurgaon,,4.25,4100.0,10365.85,4,0,0,0.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, Ansal Heights,92,2.0,2090.0,9569.38,4,0,0,20.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Smartworld The Edition,,2.3,1530.0,15032.68,3,0,0,4.0,Old Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Maruti Kunj Gurgaon,92,1.5,1523.0,9848.98,3,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Block G DLF Phase 1,70,0.82,770.0,10649.35,2,0,0,11.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ,106,6.1,3395.0,17967.6,4,0,0,32.0,Old Property,0,0,0,0,0,Unfurnished,0.6153846153846154
flat, Breez Global Hill View,109,2.25,1806.0,12458.47,3,0,0,7.0,New Property,0,1,0,0,0,Unfurnished,0.5384615384615384
flat, Signature Global City 63A,,7.71,2400.0,32125.0,4,0,0,3.0,New Property,0,0,0,0,0,Unfurnished,0.5384615384615384
flat, Gurgaon,43,4.5,3200.0,14062.5,4,0,0,13.0,New Property,0,0,0,0,0,Semi-Furnished,0.5076923076923077
flat, ,111,3.5,2080.0,16826.92,3,0,0,24.0,Old Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, Central Park Flower Valley Flam,89,1.4,695.0,20143.88,2,0,0,4.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, M3M Woodshire,89,1.85,1910.0,9685.86,4,0,0,14.0,New Property,0,0,0,0,0,Semi-Furnished,0.35384615384615387
flat, Orris 3c Greenopolis,,0.2,500.0,4000.0,1,0,0,2.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Sobha City Phase 6,63,2.1,1187.0,17691.66,2,0,0,8.0,New Property,0,0,0,0,0,Semi-Furnished,0.12307692307692308
flat, Unitech The World Spa,56,1.7,820.0,20731.71,2,0,0,7.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, Godrej Aria,79,1.3,1295.0,10038.61,2,0,0,9.0,New Property,0,0,0,0,0,Unfurnished,0.23076923076923078
flat, ,79,2.25,1557.0,14450.87,3,0,0,1.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
flat, Smartworld Orchard,104,1.8,1500.0,12000.0,2,0,0,30.0,Under Construction,0,0,0,0,0,Semi-Furnished,0.2
flat, ,,3.9,2040.0,19117.65,3,0,0,42.0,New Property,0,0,0,0,0,Unfurnished,0.46153846153846156
flat, ROF Alante,113,2.8,1124.0,24911.03,3,0,0,5.0,New Property,0,0,0,0,0,Semi-Furnished,0.2
flat, Sare Homes Crescent Parc Petioles,84,2.5,1918.0,13034.41,3,0,0,0.0,New Property,0,0,0,0,0,Unfurnished,0.38461538461538464
